permit_number,address,type,value,issued_date,status
GP-2025-010078,6209 N FAIRHILL ST,General Permit,$0.00,2025-11-24,Issued
RP-2025-011514,6349 MCCALLUM ST,Residential Building Permit,$0.00,2025-11-24,Issued
CP-2025-005914,1735 MARKET ST,Commercial Building Permit,$0.00,2025-11-24,Issued
MP-2025-005689,808 N PRESTON ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-24,Issued
PP-2025-015005,714 E WESTMORELAND ST,Plumbing Permit,$0.00,2025-11-24,Issued
FP-2025-002348,828 N 4TH ST,Fire Suppression Permit,$0.00,2025-11-24,Issued
PP-2025-010234,623-33 N 55TH ST,Plumbing Permit,$0.00,2025-11-24,Issued
FP-2025-002330,901-15 W GIRARD AVE,Fire Suppression Permit,$0.00,2025-11-24,Issued
FP-2025-002349,826 N 4TH ST,Fire Suppression Permit,$0.00,2025-11-24,Issued
PP-2025-010581,2129 N ORIANNA ST,Plumbing Permit,$0.00,2025-11-24,Issued
MP-2025-004563,1515 S 5TH ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-24,Issued
MP-2025-006063,3939 K ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-24,Issued
GM-2025-009258,404 W SPRINGFIELD AVE,General Permit Minor,$0.00,2025-11-24,Issued
RP-2025-009506,1823 S 10TH ST,Residential Building Permit,$0.00,2025-11-24,Issued
PP-2025-010580,2129 N ORIANNA ST,Plumbing Permit,$0.00,2025-11-24,Issued
CP-2025-005273,2446-68 CORAL ST,Commercial Building Permit,$0.00,2025-11-24,Issued
CP-2025-005110,1801 E HUNTINGDON ST,Commercial Building Permit,$0.00,2025-11-24,Issued
EP-2025-011099,410 GILHAM ST,Electrical Permit,$0.00,2025-11-24,Issued
PP-2025-010582,2129 N ORIANNA ST,Plumbing Permit,$0.00,2025-11-24,Issued
FP-2025-002347,1238 CALLOWHILL ST,Fire Suppression Permit,$0.00,2025-11-24,Issued
EP-2025-007375,24-50 W RITTENHOUSE ST,Electrical Permit,$0.00,2025-11-24,Issued
RP-2025-012308,6744 LAWNTON AVE,Residential Building Permit,$0.00,2025-11-24,Issued
PP-2025-010235,623-33 N 55TH ST,Plumbing Permit,$0.00,2025-11-24,Issued
EP-2025-010817,620 W UPSAL ST,Electrical Permit,$0.00,2025-11-24,Issued
PP-2025-015014,1115 E SHARPNACK ST,Plumbing Permit,$0.00,2025-11-24,Issued
GM-2025-011012,3501 BROOKVIEW RD,General Permit Minor,$0.00,2025-11-24,Issued
EP-2025-010667,2012 WHARTON ST,Electrical Permit,$0.00,2025-11-24,Issued
EP-2025-011213,2108 E YORK ST,Electrical Permit,$0.00,2025-11-24,Issued
RP-2025-012176,816 MERCER ST,Residential Building Permit,$0.00,2025-11-24,Issued
MP-2025-005750,2010 LATONA ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-24,Issued
PP-2025-015159,2301 N 29TH ST,Plumbing Permit,$0.00,2025-11-24,Issued
PP-2025-010220,623-33 N 55TH ST,Plumbing Permit,$0.00,2025-11-24,Issued
GM-2025-011013,3452 AMBER ST,General Permit Minor,$0.00,2025-11-24,Issued
ZP-2025-011358,2039 E YORK ST,Zoning Permit,$0.00,2025-11-24,Issued
ZP-2025-011558,816 MANATAWNA AVE,Zoning Permit,$0.00,2025-11-24,Issued
EP-2025-010833,2537 N 7TH ST,Electrical Permit,$0.00,2025-11-23,Issued
PP-2025-015102,1925 N DARIEN ST,Plumbing Permit,$0.00,2025-11-23,Issued
PP-2025-015175,5015 BALTIMORE AVE,Plumbing Permit,$0.00,2025-11-23,Issued
PP-2025-014464,718 W FISHER AVE,Plumbing Permit,$0.00,2025-11-23,Issued
EP-2025-010529,4098 LANCASTER AVE,Electrical Permit,$0.00,2025-11-23,Issued
GM-2025-010995,2345 S BANCROFT ST,General Permit Minor,$0.00,2025-11-23,Issued
EP-2025-010911,9231 OLD NEWTOWN RD,Electrical Permit,$0.00,2025-11-23,Issued
PP-2025-014415,5042 N FAIRHILL ST,Plumbing Permit,$0.00,2025-11-23,Issued
MP-2025-004309,1833 S MOLE ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-23,Issued
MP-2025-003934,1739 POINT BREEZE AVE,Mechanical / Fuel Gas Permit,$0.00,2025-11-23,Issued
RP-2025-006629,1929 E HAROLD ST,Residential Building Permit,$0.00,2025-11-23,Issued
EP-2025-011264,2430 S WOODSTOCK ST,Electrical Permit,$0.00,2025-11-23,Issued
RP-2025-001455,2156 E ORLEANS ST,Residential Building Permit,$0.00,2025-11-23,Issued
ZP-2025-011364,5829 N WOODSTOCK ST,Zoning Permit,$0.00,2025-11-23,Issued
ZP-2025-011642,218 N 13TH ST,Zoning Permit,$0.00,2025-11-22,Issued
EP-2025-010082,1650-60 VANDIKE ST,Electrical Permit,$0.00,2025-11-22,Issued
EP-2025-011259,3038 N PERCY ST,Electrical Permit,$0.00,2025-11-22,Issued
EP-2025-010303,1732 N BAMBREY ST,Electrical Permit,$0.00,2025-11-22,Issued
EP-2025-010713,10197-99 NORTHEAST BLVD,Electrical Permit,$0.00,2025-11-22,Issued
MP-2025-005122,5829 N WOODSTOCK ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-22,Issued
EP-2025-010931,1134 SANSOM ST,Electrical Permit,$0.00,2025-11-22,Issued
PP-2025-014296,2311 LOMBARD ST,Plumbing Permit,$0.00,2025-11-22,Issued
EP-2025-011261,5816 ALTER ST,Electrical Permit,$0.00,2025-11-22,Issued
RP-2025-011811,3017 FANSHAWE ST,Residential Building Permit,$0.00,2025-11-22,Issued
RP-2025-011784,1237 W VENANGO ST,Residential Building Permit,$0.00,2025-11-22,Issued
MP-2025-002921,1909 S 12TH ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-22,Issued
CP-2025-005697,4983 W THOMPSON ST,Commercial Building Permit,$0.00,2025-11-22,Issued
ZP-2025-009405,609 NAOMI ST,Zoning Permit,$0.00,2025-11-22,Issued
ZP-2025-011225,1524 N 57TH ST,Zoning Permit,$0.00,2025-11-21,Issued
ZP-2025-011376,2407 LOMBARD ST,Zoning Permit,$0.00,2025-11-21,Issued
ZP-2025-011808,3533 GLOUCESTER LN,Zoning Permit,$0.00,2025-11-21,Issued
ZP-2025-009623,2200 OREGON AVE,Zoning Permit,$0.00,2025-11-21,Issued
ZP-2025-011184,1527 PACKER AVE,Zoning Permit,$0.00,2025-11-21,Issued
ZP-2025-011805,816 EMERSON ST,Zoning Permit,$0.00,2025-11-21,Issued
ZP-2025-011807,2024 DICKINSON ST,Zoning Permit,$0.00,2025-11-21,Issued
ZP-2025-011302,1422 W HUNTING PARK AVE,Zoning Permit,$0.00,2025-11-21,Issued
ZP-2025-011222,2861 HEDLEY ST,Zoning Permit,$0.00,2025-11-21,Issued
ZP-2025-009235,701 S BROAD ST,Zoning Permit,$0.00,2025-11-21,Issued
GM-2025-010957,5759 NASSAU RD,General Permit Minor,$0.00,2025-11-21,Issued
EP-2025-010723,919 S 48TH ST,Electrical Permit,$0.00,2025-11-21,Issued
PP-2025-015183,2253 N 16TH ST,Plumbing Permit,$0.00,2025-11-21,Issued
PP-2025-015071,8010 GILBERT ST,Plumbing Permit,$0.00,2025-11-21,Issued
GM-2025-010906,2014 PARRISH ST,General Permit Minor,$0.00,2025-11-21,Issued
PP-2025-015041,240 W ONTARIO ST,Plumbing Permit,$0.00,2025-11-21,Issued
RP-2025-011587,2609 DICKINSON ST,Residential Building Permit,$0.00,2025-11-21,Issued
PP-2025-015066,2011 66TH AVE,Plumbing Permit,$0.00,2025-11-21,Issued
PP-2025-014679,1505 S 50TH ST,Plumbing Permit,$0.00,2025-11-21,Issued
FP-2025-002340,1127 PINE ST,Fire Suppression Permit,$0.00,2025-11-21,Issued
EP-2025-011210,511 N 37TH ST,Electrical Permit,$0.00,2025-11-21,Issued
PP-2025-015157,4605 VAN KIRK ST,Plumbing Permit,$0.00,2025-11-21,Issued
PP-2025-015127,357 GARDNER ST,Plumbing Permit,$0.00,2025-11-21,Issued
MP-2025-004880,6925 ESSINGTON AVE,Mechanical / Fuel Gas Permit,$0.00,2025-11-21,Issued
GM-2025-010860,9300 ASHTON RD,General Permit Minor,$0.00,2025-11-21,Issued
MP-2025-006015,2075 E VENANGO ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-21,Issued
PP-2025-015069,1144 S 9TH ST,Plumbing Permit,$0.00,2025-11-21,Issued
MP-2024-000109,1207 S 26TH ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-21,Issued
EP-2025-011152,515 S MELVILLE ST,Electrical Permit,$0.00,2025-11-21,Issued
RP-2025-010459,1854 BERWYN ST,Residential Building Permit,$0.00,2025-11-21,Issued
PP-2025-015132,343 ROSEBERRY ST,Plumbing Permit,$0.00,2025-11-21,Issued
GM-2025-010972,439 W ROOSEVELT BLVD,General Permit Minor,$0.00,2025-11-21,Issued
RP-2025-012203,511 N 37TH ST,Residential Building Permit,$0.00,2025-11-21,Issued
PP-2025-011380,1928 GERRITT ST,Plumbing Permit,$0.00,2025-11-21,Issued
PP-2025-015110,2226 SUMMER ST,Plumbing Permit,$0.00,2025-11-21,Issued
PP-2025-015028,2005 S 28TH ST,Plumbing Permit,$0.00,2025-11-21,Issued
CP-2025-005569,705-11 PEMBERTON ST,Commercial Building Permit,$0.00,2025-11-21,Issued
RP-2025-011548,1514 S 26TH ST,Residential Building Permit,$0.00,2025-11-21,Issued
FP-2025-002286,2731 FEDERAL ST,Fire Suppression Permit,$0.00,2025-11-21,Issued
PP-2025-015136,511 N 37TH ST,Plumbing Permit,$0.00,2025-11-21,Issued
EP-2025-011177,6857 CHESTER AVE,Electrical Permit,$0.00,2025-11-21,Issued
MP-2025-005887,1521 DORRANCE ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-21,Issued
SP-2025-001431,1927 DIAMOND ST,Site / Utility Permit,$0.00,2025-11-21,Issued
AP-2025-008536,812-14 CHESTNUT ST,Administrative Permit,$0.00,2025-11-21,Issued
RP-2025-007274,649 N 17TH ST,Residential Building Permit,$0.00,2025-11-21,Issued
EP-2025-010719,1439 S 8TH ST,Electrical Permit,$0.00,2025-11-21,Issued
MP-2025-005718,1439 S 8TH ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-21,Issued
PP-2025-015162,406 E SHARPNACK ST,Plumbing Permit,$0.00,2025-11-21,Issued
GP-2025-010181,4000 CHAMOUNIX DR,General Permit,$0.00,2025-11-21,Issued
MP-2025-005117,2146 N UBER ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-21,Issued
CP-2025-005916,43 N 52ND ST,Commercial Building Permit,$0.00,2025-11-21,Issued
RP-2025-009307,241 S MELVILLE ST,Residential Building Permit,$0.00,2025-11-21,Issued
PP-2025-015173,5002 SPRUCE ST,Plumbing Permit,$0.00,2025-11-21,Issued
RP-2025-009943,130 JAMESTOWN AVE,Residential Building Permit,$0.00,2025-11-21,Issued
EP-2025-011094,5644 FLORENCE AVE,Electrical Permit,$0.00,2025-11-21,Issued
GM-2025-010968,1439 S CARLISLE ST,General Permit Minor,$0.00,2025-11-21,Issued
MP-2025-001225,5408 WYALUSING AVE,Mechanical / Fuel Gas Permit,$0.00,2025-11-21,Issued
MP-2025-006003,2226 SUMMER ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-21,Issued
MP-2025-006027,720 S CECIL ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-21,Issued
PP-2025-015128,2019 DENNIE ST,Plumbing Permit,$0.00,2025-11-21,Issued
GM-2025-010904,7011 ARDLEIGH ST,General Permit Minor,$0.00,2025-11-21,Issued
PP-2025-011150,1713 N FRONT ST,Plumbing Permit,$0.00,2025-11-21,Issued
EP-2025-010980,9810 FERNDALE ST,Electrical Permit,$0.00,2025-11-21,Issued
PP-2025-015124,2226 PIERCE ST,Plumbing Permit,$0.00,2025-11-21,Issued
EP-2025-011173,6005 W OXFORD ST,Electrical Permit,$0.00,2025-11-21,Issued
EP-2025-009311,2350 N 16TH ST,Electrical Permit,$0.00,2025-11-21,Issued
EP-2021-013980,9838 LEGION ST,Electrical Permit,$0.00,2025-11-21,Issued
GM-2025-010961,2624 S 66TH ST,General Permit Minor,$0.00,2025-11-21,Issued
CP-2025-003870,424 E GIRARD AVE,Commercial Building Permit,$0.00,2025-11-21,Issued
RP-2025-011838,321 E GORGAS LN,Residential Building Permit,$0.00,2025-11-21,Issued
MP-2025-004842,2350 N 16TH ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-21,Issued
GM-2025-010963,1900-14 W YORK ST,General Permit Minor,$0.00,2025-11-21,Issued
EP-2025-011145,934 SLOCUM ST,Electrical Permit,$0.00,2025-11-21,Issued
OP-2025-000453,2300 CASTOR AVE,Operations Permit,$0.00,2025-11-21,Issued
EP-2025-009928,1807 S 4TH ST,Electrical Permit,$0.00,2025-11-21,Issued
EP-2025-010184,4217-19 LANCASTER AVE,Electrical Permit,$0.00,2025-11-21,Issued
MP-2025-005259,3424 N 17TH ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-21,Issued
EP-2025-010983,865 N 66TH ST,Electrical Permit,$0.00,2025-11-21,Issued
EP-2025-011191,879 N WOODSTOCK ST,Electrical Permit,$0.00,2025-11-21,Issued
GM-2025-010955,5357 N SYDENHAM ST,General Permit Minor,$0.00,2025-11-21,Issued
EP-2025-011116,2113 GOULD ST,Electrical Permit,$0.00,2025-11-21,Issued
PP-2025-015172,519 E THOMPSON ST,Plumbing Permit,$0.00,2025-11-21,Issued
GM-2025-010377,219 DURAND ST,General Permit Minor,$0.00,2025-11-21,Issued
PP-2025-015094,5233 GREENWAY AVE,Plumbing Permit,$0.00,2025-11-21,Issued
CP-2025-000846,6323 VINE ST,Commercial Building Permit,$0.00,2025-11-21,Issued
CP-2025-005162,1750 N FRONT ST,Commercial Building Permit,$0.00,2025-11-21,Issued
RP-2025-012159,1234 N 12TH ST,Residential Building Permit,$0.00,2025-11-21,Issued
FP-2025-002345,1319-25 MARKET ST,Fire Suppression Permit,$0.00,2025-11-21,Issued
EP-2025-008573,5405 RUTLAND ST,Electrical Permit,$0.00,2025-11-21,Issued
PP-2025-015043,2641 W OAKDALE ST,Plumbing Permit,$0.00,2025-11-21,Issued
MP-2025-006038,5357 N SYDENHAM ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-21,Issued
EP-2025-010846,5530 CATHARINE ST,Electrical Permit,$0.00,2025-11-21,Issued
EP-2025-011189,2226 SUMMER ST,Electrical Permit,$0.00,2025-11-21,Issued
PP-2025-014266,2315 N 6TH ST,Plumbing Permit,$0.00,2025-11-21,Issued
RP-2025-011859,2019 ROWAN ST,Residential Building Permit,$0.00,2025-11-21,Issued
OP-2025-000449,3601 S BROAD ST,Operations Permit,$0.00,2025-11-21,Issued
PP-2025-014254,2315 N 6TH ST,Plumbing Permit,$0.00,2025-11-21,Issued
GM-2025-010958,4417 OSAGE AVE,General Permit Minor,$0.00,2025-11-21,Issued
MP-2025-005961,4311 WALN ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-21,Issued
MP-2025-005876,4236 WESTMINSTER AVE,Mechanical / Fuel Gas Permit,$0.00,2025-11-21,Issued
RP-2025-011504,709 N 67TH ST,Residential Building Permit,$0.00,2025-11-21,Issued
GM-2025-010877,2565 HOPE ST,General Permit Minor,$0.00,2025-11-21,Issued
EP-2025-004146,340 DOMINO LN,Electrical Permit,$0.00,2025-11-21,Issued
SP-2025-001344,1942 DIAMOND ST,Site / Utility Permit,$0.00,2025-11-21,Issued
EP-2025-010599,3114 N 22ND ST,Electrical Permit,$0.00,2025-11-21,Issued
GM-2025-010960,5541 HAZEL AVE,General Permit Minor,$0.00,2025-11-21,Issued
RP-2025-011622,2240 OAKFORD ST,Residential Building Permit,$0.00,2025-11-21,Issued
PP-2025-015085,7804 WHITAKER AVE,Plumbing Permit,$0.00,2025-11-21,Issued
OP-2025-000439,3601 S BROAD ST,Operations Permit,$0.00,2025-11-21,Issued
GM-2025-010932,4515 MERION AVE,General Permit Minor,$0.00,2025-11-21,Issued
GM-2025-010970,5406 W GIRARD AVE,General Permit Minor,$0.00,2025-11-21,Issued
GM-2025-010980,2621 N 12TH ST,General Permit Minor,$0.00,2025-11-21,Issued
EP-2025-010745,1601-23 MARKET ST,Electrical Permit,$0.00,2025-11-21,Issued
GP-2025-009549,2033 CHESTNUT ST,General Permit,$0.00,2025-11-21,Issued
PP-2025-014835,6206 GERMANTOWN AVE,Plumbing Permit,$0.00,2025-11-21,Issued
DP-2025-000967,1034 SHACKAMAXON ST,Demolition Permit,$0.00,2025-11-21,Issued
EP-2021-015231,1736-64 MASCHER ST,Electrical Permit,$0.00,2025-11-21,Issued
EP-2025-011093,3156 AMBER ST,Electrical Permit,$0.00,2025-11-21,Issued
PP-2025-010951,638 N 39TH ST,Plumbing Permit,$0.00,2025-11-21,Issued
MP-2025-006011,1821 E OAKDALE ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-21,Issued
GM-2025-010688,428 W GIRARD AVE,General Permit Minor,$0.00,2025-11-21,Issued
ZP-2025-009246,3899 RICHMOND ST,Zoning Permit,$0.00,2025-11-21,Issued
ZP-2025-010768,2456 FRANKFORD AVE,Zoning Permit,$0.00,2025-11-21,Issued
ZP-2025-010565,2135 S FRAZIER ST,Zoning Permit,$0.00,2025-11-21,Issued
ZP-2025-010263,3958 PENNSGROVE ST,Zoning Permit,$0.00,2025-11-20,Issued
ZP-2025-011577,1414 S PENN SQ,Zoning Permit,$0.00,2025-11-20,Issued
ZP-2025-010921,229 W UPSAL ST,Zoning Permit,$0.00,2025-11-20,Issued
ZP-2025-001739,3328 N 5TH ST,Zoning Permit,$0.00,2025-11-20,Issued
ZP-2025-011425,350 W QUEEN LN,Zoning Permit,$0.00,2025-11-20,Issued
ZP-2025-011632,609 LOCUST AVE,Zoning Permit,$0.00,2025-11-20,Issued
ZP-2025-011645,2624 OAKFORD ST,Zoning Permit,$0.00,2025-11-20,Issued
ZP-2025-011578,6515 CASTOR AVE,Zoning Permit,$0.00,2025-11-20,Issued
ZP-2025-011346,5442 TORRESDALE AVE,Zoning Permit,$0.00,2025-11-20,Issued
ZP-2025-010380,2524 WAVERLY ST,Zoning Permit,$0.00,2025-11-20,Issued
ZP-2025-010644,5108 HADFIELD ST,Zoning Permit,$0.00,2025-11-20,Issued
RP-2025-012071,5846 LEBANON AVE,Residential Building Permit,$0.00,2025-11-20,Issued
EP-2025-010650,1001-41 WALNUT ST,Electrical Permit,$0.00,2025-11-20,Issued
PP-2025-015108,3712 N 15TH ST,Plumbing Permit,$0.00,2025-11-20,Issued
EP-2025-010316,1337 S RINGGOLD ST,Electrical Permit,$0.00,2025-11-20,Issued
CP-2025-004865,1601-23 MARKET ST,Commercial Building Permit,$0.00,2025-11-20,Issued
PP-2025-015020,2013 N WANAMAKER ST,Plumbing Permit,$0.00,2025-11-20,Issued
MP-2025-004539,1016 PINE ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-20,Issued
DP-2025-001261,5430 WEBSTER ST,Demolition Permit,$0.00,2025-11-20,Issued
MP-2025-005954,2254 E CAMBRIA ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-20,Issued
MP-2025-005967,8127 FAYETTE ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-20,Issued
GM-2025-010940,932 S SAINT BERNARD ST,General Permit Minor,$0.00,2025-11-20,Issued
EP-2025-011077,440-42 POPLAR ST,Electrical Permit,$0.00,2025-11-20,Issued
RP-2025-011201,405 DIAMOND ST,Residential Building Permit,$0.00,2025-11-20,Issued
PP-2025-015112,6301 WOODBINE AVE,Plumbing Permit,$0.00,2025-11-20,Issued
GM-2025-010279,4813-23 WAYNE AVE,General Permit Minor,$0.00,2025-11-20,Issued
FP-2025-002317,2219 N 5TH ST,Fire Suppression Permit,$0.00,2025-11-20,Issued
RP-2025-011769,2226 SUMMER ST,Residential Building Permit,$0.00,2025-11-20,Issued
MP-2025-001481,414 S 20TH ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-20,Issued
PP-2025-014969,5545 SPRUCE ST,Plumbing Permit,$0.00,2025-11-20,Issued
PP-2025-015011,5755 CEDAR AVE,Plumbing Permit,$0.00,2025-11-20,Issued
MP-2025-004662,2106 N HOBART ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-20,Issued
PP-2025-014853,4404 SALMON ST,Plumbing Permit,$0.00,2025-11-20,Issued
RP-2025-011102,2211 N 16TH ST,Residential Building Permit,$0.00,2025-11-20,Issued
MP-2025-005982,5530 CATHARINE ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-20,Issued
PP-2025-015025,8414 TORRESDALE AVE,Plumbing Permit,$0.00,2025-11-20,Issued
PP-2025-015026,2654 EARP ST,Plumbing Permit,$0.00,2025-11-20,Issued
EP-2025-011132,924 CANTRELL ST,Electrical Permit,$0.00,2025-11-20,Issued
EP-2025-008730,2106 N HOBART ST,Electrical Permit,$0.00,2025-11-20,Issued
EP-2025-011168,7019 CRESHEIM RD,Electrical Permit,$0.00,2025-11-20,Issued
PP-2025-015053,877 N FALLON ST,Plumbing Permit,$0.00,2025-11-20,Issued
PP-2025-015048,5452 MORSE ST,Plumbing Permit,$0.00,2025-11-20,Issued
EP-2025-011150,3209 RISEVIEW WALK,Electrical Permit,$0.00,2025-11-20,Issued
EP-2025-010626,13060 PROCTOR RD,Electrical Permit,$0.00,2025-11-20,Issued
FP-2025-002323,841-51 S 2ND ST,Fire Suppression Permit,$0.00,2025-11-20,Issued
EP-2025-009384,9502 RISING SUN AVE,Electrical Permit,$0.00,2025-11-20,Issued
EP-2025-010991,5431 IRVING ST,Electrical Permit,$0.00,2025-11-20,Issued
RP-2025-011733,2014 MOORE ST,Residential Building Permit,$0.00,2025-11-20,Issued
GM-2025-010945,2140 CHRISTIAN ST,General Permit Minor,$0.00,2025-11-20,Issued
PP-2025-015013,1215 N 4TH ST,Plumbing Permit,$0.00,2025-11-20,Issued
MP-2025-005380,6723-27 ESSINGTON AVE,Mechanical / Fuel Gas Permit,$0.00,2025-11-20,Issued
GM-2025-010950,9326 LARAMIE RD,General Permit Minor,$0.00,2025-11-20,Issued
RP-2025-012120,2075 E VENANGO ST,Residential Building Permit,$0.00,2025-11-20,Issued
FP-2024-002367,1408-10 REED ST,Fire Suppression Permit,$0.00,2025-11-20,Issued
PP-2025-015034,1806 CARWITHAN ST,Plumbing Permit,$0.00,2025-11-20,Issued
PP-2025-015096,2106 EARP ST,Plumbing Permit,$0.00,2025-11-20,Issued
RP-2025-010855,1010 FANSHAWE ST,Residential Building Permit,$0.00,2025-11-20,Issued
DP-2025-001262,5529 WALNUT ST,Demolition Permit,$0.00,2025-11-20,Issued
PP-2025-014132,2512 N ALDER ST,Plumbing Permit,$0.00,2025-11-20,Issued
RP-2025-011694,5357 N SYDENHAM ST,Residential Building Permit,$0.00,2025-11-20,Issued
PP-2025-015161,5430 WEBSTER ST,Plumbing Permit,$0.00,2025-11-20,Issued
EP-2025-006430,6143 WOODLAND AVE,Electrical Permit,$0.00,2025-11-20,Issued
CP-2025-005763,5049 F ST,Commercial Building Permit,$0.00,2025-11-20,Issued
GM-2025-010941,1426 W ROCKLAND ST,General Permit Minor,$0.00,2025-11-20,Issued
MP-2025-005951,2323 W OXFORD ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-20,Issued
MP-2025-005976,5150 VIOLA ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-20,Issued
EP-2025-011181,1227 KENWYN ST,Electrical Permit,$0.00,2025-11-20,Issued
RP-2025-007911,778 S 18TH ST,Residential Building Permit,$0.00,2025-11-20,Issued
PP-2025-015118,1137 N 3RD ST,Plumbing Permit,$0.00,2025-11-20,Issued
PP-2025-015121,1423-25 POPLAR ST,Plumbing Permit,$0.00,2025-11-20,Issued
MP-2025-005948,6857 CHESTER AVE,Mechanical / Fuel Gas Permit,$0.00,2025-11-20,Issued
PP-2025-015077,2113 GOULD ST,Plumbing Permit,$0.00,2025-11-20,Issued
CP-2025-004447,4670 E ROOSEVELT BLVD,Commercial Building Permit,$0.00,2025-11-20,Issued
PP-2025-015160,739 S 55TH ST,Plumbing Permit,$0.00,2025-11-20,Issued
GM-2025-010801,9 ALDER CT,General Permit Minor,$0.00,2025-11-20,Issued
GP-2025-008158,7700-80 CRITTENDEN ST,General Permit,$0.00,2025-11-20,Issued
PP-2025-014967,5340 GILLESPIE ST,Plumbing Permit,$0.00,2025-11-20,Issued
PP-2025-014993,7815 GILBERT ST,Plumbing Permit,$0.00,2025-11-20,Issued
EP-2025-010824,1917 SPRUCE ST,Electrical Permit,$0.00,2025-11-20,Issued
PP-2025-015103,1547 N ORKNEY ST,Plumbing Permit,$0.00,2025-11-20,Issued
MP-2025-001482,414 S 20TH ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-20,Issued
RP-2025-012172,786 N CROSKEY ST,Residential Building Permit,$0.00,2025-11-20,Issued
RP-2025-010935,6024 REINHARD ST,Residential Building Permit,$0.00,2025-11-20,Issued
EP-2025-006355,1325 BEACH ST,Electrical Permit,$0.00,2025-11-20,Issued
PP-2025-015166,4070 POWELTON AVE,Plumbing Permit,$0.00,2025-11-20,Issued
EP-2025-011172,2012 WHARTON ST,Electrical Permit,$0.00,2025-11-20,Issued
MP-2025-005683,5824 CEDARHURST ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-20,Issued
PP-2025-015079,828 S ALDEN ST,Plumbing Permit,$0.00,2025-11-20,Issued
DP-2025-001258,739 S 55TH ST,Demolition Permit,$0.00,2025-11-20,Issued
RP-2025-011940,4739 SHELMIRE AVE,Residential Building Permit,$0.00,2025-11-20,Issued
CP-2025-005629,3021 EDGEMONT ST,Commercial Building Permit,$0.00,2025-11-20,Issued
PP-2025-015064,1127 E MONTGOMERY AVE,Plumbing Permit,$0.00,2025-11-20,Issued
FP-2025-002321,445 POPLAR ST,Fire Suppression Permit,$0.00,2025-11-20,Issued
EP-2025-011037,12301-75 ACADEMY RD,Electrical Permit,$0.00,2025-11-20,Issued
GM-2025-010949,5109 CEDAR AVE,General Permit Minor,$0.00,2025-11-20,Issued
GM-2025-010856,1316 W CAMBRIA ST,General Permit Minor,$0.00,2025-11-20,Issued
FP-2025-001770,1906-12 N 6TH ST,Fire Suppression Permit,$0.00,2025-11-20,Issued
MP-2025-004400,1620 S 19TH ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-20,Issued
MP-2025-005702,39 W MOUNT AIRY AVE,Mechanical / Fuel Gas Permit,$0.00,2025-11-20,Issued
CP-2025-005726,170 S INDEPENDENCE MALL W,Commercial Building Permit,$0.00,2025-11-20,Issued
MP-2025-004242,3004 TITAN ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-20,Issued
MP-2025-005953,5164 FUNSTON ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-20,Issued
GM-2025-010942,5525 N MARSHALL ST,General Permit Minor,$0.00,2025-11-20,Issued
PP-2025-015119,1421 POPLAR ST,Plumbing Permit,$0.00,2025-11-20,Issued
MP-2025-006001,5933 WARRINGTON AVE,Mechanical / Fuel Gas Permit,$0.00,2025-11-20,Issued
RP-2025-005915,2552 WEBB ST,Residential Building Permit,$0.00,2025-11-20,Issued
CP-2025-005597,2549 MONTROSE ST,Commercial Building Permit,$0.00,2025-11-20,Issued
RP-2025-010535,1713 NORTH ST,Residential Building Permit,$0.00,2025-11-20,Issued
PP-2025-015051,15179 BEVERLY DR,Plumbing Permit,$0.00,2025-11-20,Issued
CP-2025-002861,741 N 44TH ST,Commercial Building Permit,$0.00,2025-11-20,Issued
PP-2025-015074,509 COBBS CREEK PKWY,Plumbing Permit,$0.00,2025-11-20,Issued
